GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|YEAR|EMP|EMP_F|EMP_S|EMP_S_F|PAYANN|PAYANN_F|PAYANN_S|PAYANN_S_F|EMPAVPW|EMPAVPW_F|EMPAVPW_S|EMPAVPW_S_F|HOURS|HOURS_F|HOURS_S|HOURS_S_F|PAYANPW|PAYANPW_F|PAYANPW_S|PAYANPW_S_F|CSTMTOT|CSTMTOT_F|CSTMTOT_S|CSTMTOT_S_F|RCPTOT|RCPTOT_F|RCPTOT_S|RCPTOT_S_F|VALADD|VALADD_F|VALADD_S|VALADD_S_F|CEXTOT|CEXTOT_F|CEXTOT_S|CEXTOT_S_F
02|13|0400000US13|Georgia||321|Wood product manufacturing||2015|14304||3.3||646178||5.2||11688||2.9||26006||3.8||465846||6.2||2934597||2.3||4960658||2.1||2061925||2.0||216762||10.8|
02|13|0400000US13|Georgia||321|Wood product manufacturing||2014|13898||3.8||585804||4.8||11588||3.9||25203||3.4||430676||5.1||2837935||1.8||4713940||1.7||1927970||2.0||180584||6.3|
02|13|0400000US13|Georgia||3211|Sawmills and wood preservation||2015|4582||2.2||230777||3.2||3923||2.3||9851||2.0||175035||2.6||1256759||2.9||1975142||2.7||695269||2.9||82937||12.3|
02|13|0400000US13|Georgia||3211|Sawmills and wood preservation||2014|4035||2.7||176977||3.7||3454||2.9||8522||2.3||137502||3.1||1017965||2.6||1710226||2.5||709204||3.1||84657||9.1|
02|13|0400000US13|Georgia||3212|Veneer, plywood, and engineered wood product manufacturing||2015|2974||5.1||138244||2.6||2368||2.4||4906||1.9||101809||1.8||588145||3.5||1001434||2.5||414757||2.2||59145||6.3|
02|13|0400000US13|Georgia||3212|Veneer, plywood, and engineered wood product manufacturing||2014|2692||1.2||134658||1.8||2238||1.3||5117||3.0||100137||1.5||605198||2.8||1003777||2.2||393091||2.5||56873||12.2|
02|13|0400000US13|Georgia||3219|Other wood product manufacturing||2015|6747||6.4||277158||11.8||5396||6.0||11250||8.5||189002||15.0||1089692||4.9||1984083||4.2||951899||3.8||74681||27.9|
02|13|0400000US13|Georgia||3219|Other wood product manufacturing||2014|7172||7.2||274169||9.9||5896||7.5||11563||7.1||193037||11.2||1214772||3.4||1999937||3.2||825675||3.5||39055||11.5|
02|13|0400000US13|Georgia||322|Paper manufacturing||2015|15999||1.7||1084895||1.4||12618||1.7||27487||1.7||786240||1.2||5515247||1.4||11272434||1.0||5805772||.7||612509||1.4|
02|13|0400000US13|Georgia||322|Paper manufacturing||2014|16209||1.0||1051003||.7||12987||1.2||27802||1.1||767523||.7||5741710||.9||11345985||.7||5620437||.7||534514||.9|
02|13|0400000US13|Georgia||3221|Pulp, paper, and paperboard mills||2015|7589||0||626093||0||6243||0||14059||0||484630||0||2391313||0||6243120||0||3892181||0||495325||.2|
02|13|0400000US13|Georgia||3221|Pulp, paper, and paperboard mills||2014|7821||0||614271||0||6514||0||14151||0||482727||0||2581004||0||6370899||0||3795737||0||407331||.4|
02|13|0400000US13|Georgia||3222|Converted paper product manufacturing||2015|8410||3.2||458803||3.2||6375||3.3||13428||3.5||301609||3.0||3123934||2.5||5029314||2.1||1913591||2.1||117184||7.2|
02|13|0400000US13|Georgia||3222|Converted paper product manufacturing||2014|8388||1.9||436731||1.6||6473||2.4||13651||2.3||284796||1.9||3160706||1.7||4975086||1.5||1824700||2.1||127183||3.5|
02|13|0400000US13|Georgia||323|Printing and related support activities||2015|12008||4.7||583224||4.2||8442||4.9||17215||4.4||365636||3.7||1341546||2.6||2852558||2.9||1517325||4.1||68993||10.2|
02|13|0400000US13|Georgia||323|Printing and related support activities||2014|11288||4.1||543844||3.3||7945||4.3||16594||3.9||325376||3.2||1195174||2.2||2620509||2.3||1425111||3.7||178589|s|63.3|s
02|13|0400000US13|Georgia||3231|Printing and related support activities||2015|12008||4.7||583224||4.2||8442||4.9||17215||4.4||365636||3.7||1341546||2.6||2852558||2.9||1517325||4.1||68993||10.2|
02|13|0400000US13|Georgia||3231|Printing and related support activities||2014|11288||4.1||543844||3.3||7945||4.3||16594||3.9||325376||3.2||1195174||2.2||2620509||2.3||1425111||3.7||178589|s|63.3|s
02|13|0400000US13|Georgia||324|Petroleum and coal products manufacturing||2015|917||4.7||55472||3.6||743||5.7||1610||5.1||39143||4.8||802398||7.1||1181964||6.2||358514||7.0||0|D|0|D
02|13|0400000US13|Georgia||324|Petroleum and coal products manufacturing||2014|885||3.0||55840||3.1||708||3.7||1560||4.5||38775||4.1||872960||5.9||1195108||5.0||323527||4.2||15164||7.9|
02|13|0400000US13|Georgia||3241|Petroleum and coal products manufacturing||2015|917||4.7||55472||3.6||743||5.7||1610||5.1||39143||4.8||802398||7.1||1181964||6.2||358514||7.0||0|D|0|D
02|13|0400000US13|Georgia||3241|Petroleum and coal products manufacturing||2014|885||3.0||55840||3.1||708||3.7||1560||4.5||38775||4.1||872960||5.9||1195108||5.0||323527||4.2||15164||7.9|
02|13|0400000US13|Georgia||325|Chemical manufacturing||2015|20842||1.4||1332389||1.1||13265||1.3||26730||1.6||664824||1.2||8118268||3.6||15764173||2.3||7574479||1.2||551116||2.8|
02|13|0400000US13|Georgia||325|Chemical manufacturing||2014|19147||1.2||1247536||.8||12812||1.1||26595||1.3||657942||1.1||8619762||3.3||15558512||2.4||6957182||1.2||462862||4.0|
02|13|0400000US13|Georgia||3251|Basic chemical manufacturing||2015|3547||2.6||275853||3.1||2199||2.6||4935||2.4||153215||2.9||1828286||1.9||3266997||2.5||1412149||3.8||114745||5.6|
02|13|0400000US13|Georgia||3251|Basic chemical manufacturing||2014|3544||.7||270549||.6||2271||.8||4899||1.4||153046||1.0||2123146||1.1||3481744||.9||1353843||1.6||152196||9.9|
02|13|0400000US13|Georgia||3252|Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing||2015|3493||5.1||167309||4.5||2576||4.4||5323||6.1||104907||5.5||1106442||8.9||1824924||6.4||714957||5.6||45704||3.0|
02|13|0400000US13|Georgia||3252|Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing||2014|3439||4.0||161937||4.2||2614||3.4||5561||5.1||104715||5.1||1299495||6.7||2002142||5.8||695588||6.6||32826||4.4|
02|13|0400000US13|Georgia||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2015|1181||17.1||53964||9.7||701||10.1||1266||17.9||31031||6.4||544445||5.6||1180544||4.3||637018||4.5||50141||19.4|
02|13|0400000US13|Georgia||3253|Pesticide, fertilizer, and other agricultural chemical manufacturing||2014|852||18.3||56012||9.8||694||8.9||1532||8.0||35945||10.3||508654||7.4||1114969||5.6||583236||5.0||31277||11.2|
02|13|0400000US13|Georgia||3254|Pharmaceutical and medicine manufacturing||2015|3990||0||340404||.1||2069||0||3913||.5||101164||.2||429177||1.5||1770288||.4||1313881||.1||96971||1.2|
02|13|0400000US13|Georgia||3254|Pharmaceutical and medicine manufacturing||2014|2842||.7||263744||.2||1640||1.2||3180||2.4||98320||.6||301683||1.1||1262686||.1||971633||.4||24212||2.3|
02|13|0400000US13|Georgia||3255|Paint, coating, and adhesive manufacturing||2015|2215||3.0||135206||5.0||1583||3.8||3140||2.5||79604||2.5||1153691||3.3||2152113||2.7||994161||2.7||73107||5.1|
02|13|0400000US13|Georgia||3255|Paint, coating, and adhesive manufacturing||2014|2121||2.9||124007||2.4||1497||3.9||3076||2.2||76673||2.9||1219897||2.6||2090226||2.6||865618||2.8||32299||8.0|
02|13|0400000US13|Georgia||3256|Soap, cleaning compound, and toilet preparation manufacturing||2015|2751||.8||160912||1.3||1498||.7||3150||.2||70797||.5||1336024||20.0||2949914||10.6||1628970||1.9||55358||16.2|
02|13|0400000US13|Georgia||3256|Soap, cleaning compound, and toilet preparation manufacturing||2014|2688||.2||166980||.1||1547||.4||3232||.2||74520||.1||1324230||20.0||2914031||11.3||1625136||2.8||50720||18.7|
02|13|0400000US13|Georgia||3259|Other chemical product and preparation manufacturing||2015|3665||1.9||198740||1.5||2637||2.3||5003||2.6||124106||1.9||1720204||2.1||2619393||2.4||873342||3.6||115089||2.0|
02|13|0400000US13|Georgia||3259|Other chemical product and preparation manufacturing||2014|3660||1.7||204307||1.4||2551||2.0||5116||1.9||114724||1.6||1842656||1.9||2692714||2.4||862128||3.5||139331||1.3|
02|13|0400000US13|Georgia||326|Plastics and rubber products manufacturing||2015|24350||7.2||1106153||5.8||18959||8.3||40041||8.7||721986||7.4||5997032||3.2||10242903||3.7||4266954||4.8||349559||3.1|
02|13|0400000US13|Georgia||326|Plastics and rubber products manufacturing||2014|22434||1.8||1017530||1.5||17254||2.0||37369||2.2||661707||1.5||5911990||1.9||9743368||1.5||3756770||1.5||260442||4.5|
02|13|0400000US13|Georgia||3261|Plastics product manufacturing||2015|18734||9.4||827543||7.8||14959||10.6||31331||11.1||551641||9.7||4222457||4.5||7382232||5.1||3155527||6.5||293773||3.2|
02|13|0400000US13|Georgia||3261|Plastics product manufacturing||2014|16892||2.3||744338||2.0||13254||2.6||28494||2.8||495402||1.9||4297617||2.6||6951821||2.1||2583673||2.2||192849||5.6|
02|13|0400000US13|Georgia||3262|Rubber product manufacturing||2015|5616||1.3||278610||2.1||4000||1.2||8710||1.6||170345||1.7||1774575||1.3||2860672||1.0||1111428||.8||55786||9.8|
02|13|0400000US13|Georgia||3262|Rubber product manufacturing||2014|5543||1.8||273193||1.9||3999||.8||8875||.8||166305||1.5||1614373||1.0||2791547||.8||1173097||1.0||67593||6.7|
02|13|0400000US13|Georgia||327|Nonmetallic mineral product manufacturing||2015|13050||2.8||700596||1.7||10122||2.9||20927||4.5||482872||1.7||2189115||2.0||4868663||1.9||2671974||2.9||180703||5.9|
02|13|0400000US13|Georgia||327|Nonmetallic mineral product manufacturing||2014|12810||2.0||662865||.9||10018||1.9||20551||2.7||460940||1.2||2087938||2.0||4531721||1.4||2464521||2.2||402287||3.2|
02|13|0400000US13|Georgia||3271|Clay product and refractory manufacturing||2015|1550||10.7||81043||7.8||1125||13.7||2265||11.5||51208||8.7||159979||14.6||512497||5.6||356777||7.7||15358||7.1|
02|13|0400000US13|Georgia||3271|Clay product and refractory manufacturing||2014|1384||1.2||70731||2.2||1064||2.7||2078||2.8||48700||4.0||160153||12.4||493765||1.5||349796||5.1||233160||1.1|
02|13|0400000US13|Georgia||3272|Glass and glass product manufacturing||2015|2452||9.8||134905||5.2||1953||10.6||3721||23.1||97329||4.8||484393||3.6||966946||5.3||480683||8.7||50492||19.4|
02|13|0400000US13|Georgia||3272|Glass and glass product manufacturing||2014|2244||4.8||123507||1.8||1861||5.7||3683||13.0||90826||1.9||404450||1.5||832073||3.8||430902||5.8||36105||31.0|
02|13|0400000US13|Georgia||3273|Cement and concrete product manufacturing||2015|3451||6.2||176968||3.9||2966||4.1||6653||4.3||133350||3.5||658536||4.1||1275044||5.6||616173||9.2||49896||3.7|
02|13|0400000US13|Georgia||3273|Cement and concrete product manufacturing||2014|3597||5.7||173390||2.9||3031||3.9||6472||3.4||129214||3.4||598066||4.4||1155904||4.4||560050||6.1||64282||7.9|
02|13|0400000US13|Georgia||3274|Lime and gypsum product manufacturing||2015|356||0||22971||0||274||0||616||0||16203||0||141238||0||245558||0||103943||0||4229||0|
02|13|0400000US13|Georgia||3274|Lime and gypsum product manufacturing||2014|326||0||20355||0||246||0||542||0||14162||0||119942||0||225620||0||107299||0||3958||0|
02|13|0400000US13|Georgia||3279|Other nonmetallic mineral product manufacturing||2015|5241||1.2||284709||.9||3804||1.5||7672||1.4||184782||1.0||744970||2.8||1868618||1.2||1114399||2.0||60728||6.3|
02|13|0400000US13|Georgia||3279|Other nonmetallic mineral product manufacturing||2014|5259||1.9||274881||.7||3816||2.5||7775||2.2||178038||.9||805327||3.0||1824359||1.2||1016475||2.7||64781||3.0|
02|13|0400000US13|Georgia||331|Primary metal manufacturing||2015|4343||.1||216121||.1||3505||.1||7353||.1||151930||.1||3616059||.3||4272828||.1||639651||.9||80845||.1|
02|13|0400000US13|Georgia||331|Primary metal manufacturing||2014|4395||0||221346||.1||3451||0||7640||0||157191||.1||3993294||.2||4679368||.2||699620||.2||56321||.1|
02|13|0400000US13|Georgia||3311|Iron and steel mills and ferroalloy manufacturing||2015|428||0||32666||0||322||0||742||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|13|0400000US13|Georgia||3311|Iron and steel mills and ferroalloy manufacturing||2014|423||0||33396||0||0|D|0|D|724||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D
02|13|0400000US13|Georgia||3312|Steel product manufacturing from purchased steel||2015|469||0||24322||0||265||0||582||0||13424||0||133053||0||0|D|0|D|0|D|0|D|0|D|0|D
02|13|0400000US13|Georgia||3312|Steel product manufacturing from purchased steel||2014|504||0||24238||0||0|D|0|D|611||0||13249||0||164637||0||230922||0||0|D|0|D|0|D|0|D
02|13|0400000US13|Georgia||3313|Alumina and aluminum production and processing||2015|1990||0||94584||0||1667||0||3431||0||69889||0||854418||0||1118842||0||264284||0||24410||0|
02|13|0400000US13|Georgia||3313|Alumina and aluminum production and processing||2014|1935||0||92412||0||1601||0||3551||0||70418||0||807457||0||979464||0||176275||0||27993||0|
02|13|0400000US13|Georgia||3314|Nonferrous metal (except aluminum) production and processing||2015|438||.2||22291||.1||316||.3||684||.1||0|D|0|D|0|D|0|D|2320318||.3||0|D|0|D|7255||.2|
02|13|0400000US13|Georgia||3314|Nonferrous metal (except aluminum) production and processing||2014|445||0||21924||.2||321||0||682||0||0|D|0|D|0|D|0|D|0|D|0|D|0|D|0|D|8636||.7|
02|13|0400000US13|Georgia||3315|Foundries||2015|1018||0||42258||0||935||0||1914||0||34701||0||97441||0||216019||0||117324||0||6812||0|
02|13|0400000US13|Georgia||3315|Foundries||2014|1088||0||49376||0||937||0||2072||0||39597||0||118376||0||241376||0||120745||0||5589||0|
02|13|0400000US13|Georgia||332|Fabricated metal product manufacturing||2015|26228||1.7||1265124||1.3||19480||1.9||39243||2.0||780050||1.5||3893723||4.0||7426939||2.6||3560196||1.5||156363||5.1|
02|13|0400000US13|Georgia||332|Fabricated metal product manufacturing||2014|25184||1.4||1191948||1.2||18463||1.6||37520||1.7||729520||1.5||3674958||4.2||7076117||2.5||3366297||1.8||175453||4.6|
02|13|0400000US13|Georgia||3321|Forging and stamping||2015|1569||1.1||79577||.8||1158||1.5||2335||1.9||49852||1.0||318362||.3||548275||.6||235686||2.3||12993||5.4|
02|13|0400000US13|Georgia||3321|Forging and stamping||2014|1357||1.7||63151||1.5||978||1.6||1945||1.5||38355||1.9||260027||.8||446653||.8||186818||1.0||8548||6.1|
02|13|0400000US13|Georgia||3322|Cutlery and handtool manufacturing||2015|152||2.5||8080||2.2||109||1.8||228||2.5||5331||2.0||7591||.3||25301||1.7||17690||2.3||885||0|
02|13|0400000US13|Georgia||3322|Cutlery and handtool manufacturing||2014|161||0||7802||0||123||0||277||0||5747||0||8775||0||26121||0||17104||0||762||0|
02|13|0400000US13|Georgia||3323|Architectural and structural metals manufacturing||2015|11338||2.6||509231||2.1||8359||3.0||16888||3.0||297766||2.3||1512450||4.1||2900865||2.5||1391811||2.4||55857||9.2|
02|13|0400000US13|Georgia||3323|Architectural and structural metals manufacturing||2014|10509||2.2||468099||1.7||7535||2.7||15884||2.8||268183||2.4||1433428||3.7||2729521||2.0||1305568||2.7||47032||10.6|
02|13|0400000US13|Georgia||3324|Boiler, tank, and shipping container manufacturing||2015|2192||.1||116828||.3||1555||.3||3054||.2||68938||.4||491521||.2||928320||.2||444673||.3||12664||.1|
02|13|0400000US13|Georgia||3324|Boiler, tank, and shipping container manufacturing||2014|2026||.6||111231||.4||1421||1.2||2876||.7||62409||1.4||494854||.3||948930||.4||460082||.5||12218||.2|
02|13|0400000US13|Georgia||3325|Hardware manufacturing||2015|958||0||49566||0||730||0||1592||0||30419||0||230974||0||327735||0||93339||0||7591||0|
02|13|0400000US13|Georgia||3325|Hardware manufacturing||2014|1040||0||44504||0||594||0||1271||0||21515||0||217932||0||312049||0||90713||0||9636||0|
02|13|0400000US13|Georgia||3326|Spring and wire product manufacturing||2015|570||0||25129||0||448||0||936||0||16567||0||97638||0||177203||0||80796||0||3667||0|
02|13|0400000US13|Georgia||3326|Spring and wire product manufacturing||2014|547||0||23136||0||446||0||933||0||15641||0||82136||0||159369||0||76829||0||1029||0|
02|13|0400000US13|Georgia||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2015|4492||4.8||230353||4.0||3306||5.3||6717||5.5||155689||4.3||256550||4.2||706984||4.5||470619||5.2||34618||15.6|
02|13|0400000US13|Georgia||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2014|4787||4.2||243730||4.0||3609||4.6||7100||4.8||165264||4.6||274023||4.7||759993||4.7||508439||5.0||37636||11.4|
02|13|0400000US13|Georgia||3328|Coating, engraving, heat treating, and allied activities||2015|1412||17.1||75424||11.8||1096||19.4||2119||19.8||49502||13.7||125478||4.7||294173||7.6||167926||10.5||8045||23.6|
02|13|0400000US13|Georgia||3328|Coating, engraving, heat treating, and allied activities||2014|1400||10.9||68248||7.7||1110||12.1||2024||12.8||48192||9.3||141521||1.7||289856||3.5||151588||5.9||9362||18.4|
02|13|0400000US13|Georgia||3329|Other fabricated metal product manufacturing||2015|3545||2.6||170936||2.0||2718||2.5||5374||2.5||105986||2.3||853158||16.9||1518082||11.4||657656||3.9||20042||9.7|
02|13|0400000US13|Georgia||3329|Other fabricated metal product manufacturing||2014|3357||2.5||162048||2.0||2647||2.4||5210||2.5||104214||2.2||762262||18.9||1403625||11.7||569156||7.0||49230||8.6|
02|13|0400000US13|Georgia||333|Machinery manufacturing||2015|21235||2.5||1102764||1.7||14097||1.9||28214||1.6||597406||1.7||6795553||2.6||11749625||3.1||4832425||4.2||271724||2.4|
02|13|0400000US13|Georgia||333|Machinery manufacturing||2014|20977||1.0||1105844||1.0||13961||.8||29551||1.3||583075||1.5||6575293||1.1||11065296||1.1||4542597||1.6||282262||4.5|
02|13|0400000US13|Georgia||3331|Agriculture, construction, and mining machinery manufacturing||2015|5397||.8||247455||1.9||3874||.6||8082||1.8||159619||1.9||3084967||.9||4987139||1.9||1769094||4.0||155589||.9|
02|13|0400000US13|Georgia||3331|Agriculture, construction, and mining machinery manufacturing||2014|5341||.2||268705||1.5||3855||.2||8961||.5||170857||.1||2935192||.7||4643746||1.2||1753250||2.0||158461||4.1|
02|13|0400000US13|Georgia||3332|Industrial machinery manufacturing||2015|2186||2.3||125756||2.4||1296||2.7||2540||1.9||55742||2.2||254772||6.2||563560||5.1||314818||3.6||11925||12.3|
02|13|0400000US13|Georgia||3332|Industrial machinery manufacturing||2014|2126||.8||122992||1.0||1218||.6||2543||1.7||52148||1.2||251503||7.2||541965||4.2||290489||3.5||23192||28.9|
02|13|0400000US13|Georgia||3333|Commercial and service industry machinery manufacturing||2015|856||5.6||51238||3.4||475||5.6||994||5.4||23144||1.0||137187||3.2||269611||3.6||135259||3.4||1675||5.2|
02|13|0400000US13|Georgia||3333|Commercial and service industry machinery manufacturing||2014|863||4.1||51944||3.6||477||4.5||1046||4.1||23264||2.7||147733||1.2||295537||1.3||149328||1.4||5005||3.2|
02|13|0400000US13|Georgia||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2015|6716||6.8||324933||3.7||4658||4.6||8783||3.4||196122||4.3||1755894||9.7||3135290||11.1||1387388||13.5||49226||12.3|
02|13|0400000US13|Georgia||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2014|6379||2.8||316812||2.7||4515||2.1||8902||4.0||174523||4.7||1530014||4.2||2615164||3.8||1059539||5.5||45147||19.1|
02|13|0400000US13|Georgia||3335|Metalworking machinery manufacturing||2015|1028||.8||52239||1.4||669||4.9||1524||1.5||30771||.7||73251||15.6||166066||6.6||90126||3.0||3634||7.9|
02|13|0400000US13|Georgia||3335|Metalworking machinery manufacturing||2014|1094||2.5||52890||3.3||739||.8||1561||3.8||32462||3.6||69998||5.3||163068||2.5||95348||7.6||3960||3.5|
02|13|0400000US13|Georgia||3336|Engine, turbine, and power transmission equipment manufacturing||2015|1452||0||85286||0||922||0||1698||0||36888||0||727853||0||1129650||0||384567||0||16558||0|
02|13|0400000US13|Georgia||3336|Engine, turbine, and power transmission equipment manufacturing||2014|1532||0||85196||0||990||0||1993||0||38884||0||856081||0||1239381||0||404832||0||14361||0|
02|13|0400000US13|Georgia||3339|Other general purpose machinery manufacturing||2015|3600||7.1||215857||6.1||2204||7.0||4593||6.2||95119||5.5||761629||2.6||1498309||3.1||751174||3.8||33117||2.4|
02|13|0400000US13|Georgia||3339|Other general purpose machinery manufacturing||2014|3643||2.4||207305||2.5||2166||3.1||4545||3.1||90937||3.3||784773||1.6||1566434||1.5||789811||1.8||32136||1.7|
02|13|0400000US13|Georgia||334|Computer and electronic product manufacturing||2015|5883||6.4||387214||8.0||3406||14.4||6396||16.4||143691||20.4||693231||14.2||1793521||11.6||1143779||18.3||35549||19.5|
